year,climate_zone,continent,mean_intensity,record_freq,max_streak,pct_above_p90
1923,Temperate,Asia,0.3505,0.0088,1,0.0719
1923,Temperate,Australia-Oceania,0.5496,0.0098,1,0.0539
1923,Temperate,Europe,0.3483,0.0172,1,0.1322
1923,Temperate,North America,0.4566,0.0051,1,0.076
1923,Temperate,Ocean / Unclassified,0.6476,0.0225,1,0.1169
1923,Temperate,South America,0.5251,0.0056,1,0.0944
1923,Tropical,Africa,0.462,0.0212,1,0.1848
1923,Tropical,Asia,0.5837,0.0038,1,0.1107
1923,Tropical,Australia-Oceania,0.5498,0.0144,1,0.1394
1923,Tropical,North America,0.6538,0.0521,1,0.125
1923,Tropical,Ocean / Unclassified,0.6602,0.0138,1,0.0984
1923,Tropical,South America,0.3628,0.0,0,0.1056
1924,Polar,Antarctica,0.8346,0.0162,1,0.1262
1924,Polar,Asia,0.5633,0.0,0,0.0819
1924,Polar,Europe,0.558,0.0,0,0.0909
1924,Polar,North America,0.6475,0.025,1,0.2219
1924,Polar,Ocean / Unclassified,0.8245,0.0,0,0.1791
1924,Temperate,Africa,0.5737,0.0333,1,0.2185
1924,Temperate,Antarctica,0.6424,0.0208,1,0.1181
1924,Temperate,Asia,0.358,0.0228,2,0.1579
1924,Temperate,Australia-Oceania,0.5518,0.0,0,0.0637
1924,Temperate,Europe,0.3532,0.0057,1,0.1149
1924,Temperate,North America,0.4559,0.0051,1,0.0963
1924,Temperate,Ocean / Unclassified,0.6467,0.0056,1,0.0978
1924,Temperate,South America,0.5389,0.0222,1,0.1889
1924,Tropical,Africa,0.4496,0.0061,1,0.0576
1924,Tropical,Asia,0.5564,0.0,0,0.0153
1924,Tropical,Australia-Oceania,0.5442,0.0,0,0.0721
1924,Tropical,North America,0.6238,0.0312,2,0.0208
1924,Tropical,Ocean / Unclassified,0.6741,0.0059,1,0.0925
1924,Tropical,South America,0.3644,0.0,0,0.05
1925,Polar,Antarctica,0.8337,0.0093,1,0.1447
1925,Polar,Asia,0.5619,0.0,0,0.1638
1925,Polar,Europe,0.5501,0.0,0,0.0682
1925,Polar,North America,0.6384,0.0,0,0.0594
1925,Polar,Ocean / Unclassified,0.8143,0.0,0,0.0261
1925,Temperate,Africa,0.5651,0.0148,1,0.1259
1925,Temperate,Antarctica,0.6416,0.0069,1,0.0312
1925,Temperate,Asia,0.3572,0.0053,1,0.0982
1925,Temperate,Australia-Oceania,0.5609,0.098,1,0.2206
1925,Temperate,Europe,0.3492,0.0287,1,0.1149
1925,Temperate,North America,0.4523,0.0186,1,0.0878
1925,Temperate,Ocean / Unclassified,0.6446,0.0067,1,0.0809
1925,Temperate,South America,0.5355,0.0,0,0.0944
1925,Tropical,Africa,0.4552,0.0,0,0.0424
1925,Tropical,Asia,0.5757,0.0076,1,0.1412
1925,Tropical,Australia-Oceania,0.5516,0.0048,1,0.1394
1925,Tropical,North America,0.629,0.0,0,0.0208
1925,Tropical,Ocean / Unclassified,0.6666,0.002,1,0.0551
1925,Tropical,South America,0.3666,0.0056,1,0.0778
1926,Polar,Antarctica,0.8318,0.0324,1,0.1597
1926,Polar,Asia,0.5725,0.0431,1,0.2759
1926,Polar,Europe,0.5653,0.2273,1,0.5
1926,Polar,North America,0.6474,0.0219,1,0.2188
1926,Polar,Ocean / Unclassified,0.8247,0.0522,1,0.306
1926,Temperate,Africa,0.5642,0.0148,1,0.0963
1926,Temperate,Antarctica,0.6418,0.0,0,0.0174
1926,Temperate,Asia,0.3555,0.007,1,0.0667
1926,Temperate,Australia-Oceania,0.5611,0.0,0,0.152
1926,Temperate,Europe,0.3437,0.0747,1,0.1379
1926,Temperate,North America,0.4538,0.0034,1,0.0574
1926,Temperate,Ocean / Unclassified,0.6446,0.0022,1,0.0494
1926,Temperate,South America,0.5294,0.0,0,0.05
1926,Tropical,Africa,0.4506,0.0121,1,0.0545
1926,Tropical,Asia,0.585,0.0,0,0.229
1926,Tropical,Australia-Oceania,0.5508,0.0144,2,0.1202
1926,Tropical,North America,0.6552,0.0312,1,0.125
1926,Tropical,Ocean / Unclassified,0.6631,0.0059,1,0.0886
1926,Tropical,South America,0.3676,0.0056,1,0.1278
1927,Polar,Antarctica,0.8326,0.0,0,0.0648
1927,Polar,Asia,0.5595,0.0,0,0.0259
1927,Polar,Europe,0.5442,0.0,0,0.0
1927,Polar,North America,0.6367,0.0062,1,0.0344
1927,Polar,Ocean / Unclassified,0.821,0.0,0,0.0522
1927,Temperate,Africa,0.5697,0.0185,1,0.1333
1927,Temperate,Antarctica,0.6379,0.0,0,0.0
1927,Temperate,Asia,0.3558,0.0053,1,0.0912
1927,Temperate,Australia-Oceania,0.5508,0.0539,1,0.1863
1927,Temperate,Europe,0.3505,0.0345,1,0.1437
1927,Temperate,North America,0.4588,0.0203,1,0.1284
1927,Temperate,Ocean / Unclassified,0.6477,0.0124,2,0.0899
1927,Temperate,South America,0.5275,0.0,0,0.05
1927,Tropical,Africa,0.459,0.0242,1,0.1545
1927,Tropical,Asia,0.5725,0.0038,1,0.042
1927,Tropical,Australia-Oceania,0.5413,0.0,0,0.0625
1927,Tropical,North America,0.6506,0.0417,1,0.1667
1927,Tropical,Ocean / Unclassified,0.6653,0.0079,1,0.0591
1927,Tropical,South America,0.3633,0.0056,1,0.05
1928,Polar,Antarctica,0.8335,0.0139,1,0.191
1928,Polar,Asia,0.5613,0.0,0,0.056
1928,Polar,Europe,0.5507,0.0,0,0.0227
1928,Polar,North America,0.6388,0.0125,1,0.05
1928,Polar,Ocean / Unclassified,0.8194,0.0187,1,0.1082
1928,Temperate,Africa,0.5598,0.0074,1,0.0741
1928,Temperate,Antarctica,0.643,0.0,0,0.1215
1928,Temperate,Asia,0.3542,0.0105,1,0.0982
1928,Temperate,Australia-Oceania,0.5549,0.0049,1,0.152
1928,Temperate,Europe,0.3475,0.023,1,0.1034
1928,Temperate,North America,0.457,0.0169,1,0.1385
1928,Temperate,Ocean / Unclassified,0.6469,0.0202,1,0.0921
1928,Temperate,South America,0.5277,0.0,0,0.1278
1928,Tropical,Africa,0.4544,0.003,1,0.0848
1928,Tropical,Asia,0.575,0.0229,1,0.1183
1928,Tropical,Australia-Oceania,0.551,0.0048,1,0.1202
1928,Tropical,North America,0.6317,0.0208,1,0.0208
1928,Tropical,Ocean / Unclassified,0.6665,0.0079,1,0.1339
1928,Tropical,South America,0.3533,0.0,0,0.0333
1929,Polar,Antarctica,0.8346,0.0648,1,0.2164
1929,Polar,Asia,0.5542,0.0,0,0.0991
1929,Polar,Europe,0.5482,0.0,0,0.0
1929,Polar,North America,0.6461,0.0062,1,0.125
1929,Polar,Ocean / Unclassified,0.8231,0.0187,1,0.2799
1929,Temperate,Africa,0.5629,0.0074,1,0.0741
1929,Temperate,Antarctica,0.6416,0.0,0,0.0764
1929,Temperate,Asia,0.3548,0.0053,1,0.0789
1929,Temperate,Australia-Oceania,0.5426,0.0,0,0.0441
1929,Temperate,Europe,0.3521,0.023,1,0.1379
1929,Temperate,North America,0.4567,0.0287,1,0.0963
1929,Temperate,Ocean / Unclassified,0.6466,0.0135,1,0.1079
1929,Temperate,South America,0.5325,0.0056,1,0.05
1929,Tropical,Africa,0.4528,0.0061,1,0.1091
1929,Tropical,Asia,0.5687,0.0038,1,0.0458
1929,Tropical,Australia-Oceania,0.5431,0.0,0,0.0529
1929,Tropical,North America,0.6326,0.0312,1,0.0521
1929,Tropical,Ocean / Unclassified,0.6695,0.0256,1,0.1063
1929,Tropical,South America,0.362,0.0111,1,0.0722
1930,Polar,Antarctica,0.8296,0.0069,1,0.103
1930,Polar,Asia,0.5647,0.0043,1,0.0948
1930,Polar,Europe,0.5528,0.0,0,0.2045
1930,Polar,North America,0.6385,0.0,0,0.0469
1930,Polar,Ocean / Unclassified,0.8231,0.0,0,0.1791
1930,Temperate,Africa,0.56,0.0111,1,0.0593
1930,Temperate,Antarctica,0.6463,0.059,1,0.2569
1930,Temperate,Asia,0.3542,0.0053,1,0.0825
1930,Temperate,Australia-Oceania,0.5541,0.0098,1,0.1078
1930,Temperate,Europe,0.3549,0.023,1,0.1954
1930,Temperate,North America,0.4531,0.0068,1,0.0929
1930,Temperate,Ocean / Unclassified,0.6439,0.0056,1,0.0708
1930,Temperate,South America,0.525,0.0056,1,0.0722
1930,Tropical,Africa,0.4554,0.0,0,0.0576
1930,Tropical,Asia,0.5821,0.0153,1,0.1489
1930,Tropical,Australia-Oceania,0.5472,0.0096,1,0.125
1930,Tropical,North America,0.6403,0.0104,1,0.0729
1930,Tropical,Ocean / Unclassified,0.6643,0.0276,1,0.065
1930,Tropical,South America,0.3667,0.0278,1,0.1278
1931,Polar,Antarctica,0.8317,0.0359,2,0.1632
1931,Polar,Asia,0.5653,0.0172,1,0.1293
1931,Polar,Europe,0.5483,0.0,0,0.0227
1931,Polar,North America,0.6401,0.0062,1,0.0219
1931,Polar,Ocean / Unclassified,0.8172,0.0,0,0.0037
1931,Temperate,Africa,0.5532,0.0,0,0.0333
1931,Temperate,Antarctica,0.6409,0.0139,2,0.0694
1931,Temperate,Asia,0.35,0.0053,1,0.0351
1931,Temperate,Australia-Oceania,0.5542,0.0,0,0.1716
1931,Temperate,Europe,0.3434,0.0287,2,0.1207
1931,Temperate,North America,0.457,0.0118,1,0.1064
1931,Temperate,Ocean / Unclassified,0.646,0.0056,1,0.0764
1931,Temperate,South America,0.5226,0.0,0,0.0389
1931,Tropical,Africa,0.4498,0.003,1,0.0636
1931,Tropical,Asia,0.59,0.0153,1,0.2137
1931,Tropical,Australia-Oceania,0.5508,0.0,0,0.0673
1931,Tropical,North America,0.6515,0.0,0,0.0729
1931,Tropical,Ocean / Unclassified,0.6559,0.0098,1,0.0886
1931,Tropical,South America,0.3607,0.0222,1,0.1
1932,Polar,Antarctica,0.8315,0.0035,1,0.0544
1932,Polar,Asia,0.5639,0.0,0,0.0216
1932,Polar,Europe,0.55,0.0,0,0.0
1932,Polar,North America,0.6432,0.0,0,0.05
1932,Polar,Ocean / Unclassified,0.8213,0.0,0,0.0299
1932,Temperate,Africa,0.5711,0.0074,1,0.2185
1932,Temperate,Antarctica,0.6406,0.0104,1,0.0486
1932,Temperate,Asia,0.3529,0.0035,1,0.0596
1932,Temperate,Australia-Oceania,0.5525,0.0,0,0.1324
1932,Temperate,Europe,0.3487,0.0057,1,0.0862
1932,Temperate,North America,0.4548,0.0,0,0.0963
1932,Temperate,Ocean / Unclassified,0.6466,0.0056,1,0.1022
1932,Temperate,South America,0.5279,0.0,0,0.0333
1932,Tropical,Africa,0.4507,0.0,0,0.0273
1932,Tropical,Asia,0.5698,0.0076,1,0.0611
1932,Tropical,Australia-Oceania,0.5467,0.0,0,0.0529
1932,Tropical,North America,0.6521,0.0,0,0.1562
1932,Tropical,Ocean / Unclassified,0.6644,0.002,1,0.063
1932,Tropical,South America,0.3624,0.0056,1,0.0611
1933,Polar,Antarctica,0.8319,0.0046,1,0.1019
1933,Polar,Asia,0.5671,0.0086,1,0.2241
1933,Polar,Europe,0.5579,0.0,0,0.1591
1933,Polar,North America,0.6441,0.0,0,0.0844
1933,Polar,Ocean / Unclassified,0.8293,0.0858,1,0.4067
1933,Temperate,Africa,0.5656,0.0148,1,0.1037
1933,Temperate,Antarctica,0.6367,0.0,0,0.0
1933,Temperate,Asia,0.356,0.0035,1,0.0982
1933,Temperate,Australia-Oceania,0.5417,0.0049,1,0.0392
1933,Temperate,Europe,0.348,0.0057,2,0.0517
1933,Temperate,North America,0.4551,0.0068,1,0.0861
1933,Temperate,Ocean / Unclassified,0.646,0.0225,1,0.1124
1933,Temperate,South America,0.5343,0.0056,1,0.1722
1933,Tropical,Africa,0.4561,0.0091,1,0.0515
1933,Tropical,Asia,0.5668,0.0,0,0.0725
1933,Tropical,Australia-Oceania,0.5454,0.0,0,0.0769
1933,Tropical,North America,0.6444,0.0104,1,0.0417
1933,Tropical,Ocean / Unclassified,0.6696,0.0098,1,0.0394
1933,Tropical,South America,0.3553,0.0,0,0.0056
1934,Polar,Antarctica,0.8333,0.0023,1,0.1597
1934,Polar,Asia,0.5547,0.0,0,0.0216
1934,Polar,Europe,0.5419,0.0,0,0.0
1934,Polar,North America,0.6495,0.025,1,0.1812
1934,Polar,Ocean / Unclassified,0.8255,0.0187,1,0.3209
1934,Temperate,Africa,0.5652,0.0074,1,0.1222
1934,Temperate,Antarctica,0.6415,0.0035,1,0.0764
1934,Temperate,Asia,0.3598,0.0053,1,0.1333
1934,Temperate,Australia-Oceania,0.5604,0.0098,1,0.152
1934,Temperate,Europe,0.3548,0.023,1,0.1494
1934,Temperate,North America,0.452,0.0118,1,0.0709
1934,Temperate,Ocean / Unclassified,0.6443,0.0124,1,0.1011
1934,Temperate,South America,0.5266,0.0056,1,0.0167
1934,Tropical,Africa,0.4559,0.0091,1,0.0788
1934,Tropical,Asia,0.5748,0.0191,1,0.1374
1934,Tropical,Australia-Oceania,0.5476,0.0048,1,0.0865
1934,Tropical,North America,0.6261,0.0,0,0.0417
1934,Tropical,Ocean / Unclassified,0.6732,0.0157,1,0.0886
1934,Tropical,South America,0.3552,0.0,0,0.0278
1935,Polar,Antarctica,0.8267,0.0035,1,0.0498
1935,Polar,Asia,0.5715,0.0043,1,0.3103
1935,Polar,Europe,0.5608,0.0227,1,0.3409
1935,Polar,North America,0.6445,0.0031,1,0.1
1935,Polar,Ocean / Unclassified,0.8251,0.0,0,0.194
1935,Temperate,Africa,0.5578,0.0,0,0.0222
1935,Temperate,Antarctica,0.6444,0.0139,1,0.1146
1935,Temperate,Asia,0.3537,0.0105,1,0.1105
1935,Temperate,Australia-Oceania,0.5517,0.0049,1,0.0588
1935,Temperate,Europe,0.3484,0.0057,1,0.092
1935,Temperate,North America,0.4552,0.0034,1,0.0963
1935,Temperate,Ocean / Unclassified,0.6463,0.0112,1,0.0944
1935,Temperate,South America,0.5237,0.0111,1,0.0611
1935,Tropical,Africa,0.4619,0.0273,1,0.1333
1935,Tropical,Asia,0.5885,0.0153,1,0.187
1935,Tropical,Australia-Oceania,0.5571,0.0481,1,0.25
1935,Tropical,North America,0.6545,0.0,0,0.0729
1935,Tropical,Ocean / Unclassified,0.6592,0.0118,1,0.1535
1935,Tropical,South America,0.3548,0.0,0,0.0167
1936,Polar,Antarctica,0.8321,0.0023,1,0.1435
1936,Polar,Asia,0.5648,0.0,0,0.0647
1936,Polar,Europe,0.5609,0.0455,1,0.2727
1936,Polar,North America,0.6413,0.0031,1,0.0406
1936,Polar,Ocean / Unclassified,0.8261,0.0,0,0.1306
1936,Temperate,Africa,0.5594,0.0,0,0.0444
1936,Temperate,Antarctica,0.6387,0.0,0,0.0174
1936,Temperate,Asia,0.3532,0.0105,1,0.0947
1936,Temperate,Australia-Oceania,0.545,0.0,0,0.1176
1936,Temperate,Europe,0.3534,0.0,0,0.1494
1936,Temperate,North America,0.4574,0.0068,2,0.0997
1936,Temperate,Ocean / Unclassified,0.6472,0.0056,1,0.0876
1936,Temperate,South America,0.5297,0.0222,1,0.1222
1936,Tropical,Africa,0.4615,0.0182,1,0.1394
1936,Tropical,Asia,0.5776,0.0076,1,0.0916
1936,Tropical,Australia-Oceania,0.5452,0.0096,1,0.0817
1936,Tropical,North America,0.6457,0.0104,1,0.0938
1936,Tropical,Ocean / Unclassified,0.664,0.0118,1,0.0689
1936,Tropical,South America,0.3604,0.0167,1,0.0722
1937,Polar,Antarctica,0.8294,0.0023,1,0.0694
1937,Polar,Asia,0.5618,0.0,0,0.0776
1937,Polar,Europe,0.5543,0.0,0,0.0455
1937,Polar,North America,0.6478,0.0,0,0.1312
1937,Polar,Ocean / Unclassified,0.8246,0.0037,1,0.1716
1937,Temperate,Africa,0.5705,0.0037,1,0.1074
1937,Temperate,Antarctica,0.6417,0.0035,1,0.1181
1937,Temperate,Asia,0.3576,0.007,1,0.1439
1937,Temperate,Australia-Oceania,0.5494,0.0,0,0.0343
1937,Temperate,Europe,0.3531,0.0115,1,0.1667
1937,Temperate,North America,0.4556,0.0051,1,0.0811
1937,Temperate,Ocean / Unclassified,0.6464,0.0079,1,0.1034
1937,Temperate,South America,0.5373,0.0167,1,0.1667
1937,Tropical,Africa,0.4605,0.0091,1,0.1758
1937,Tropical,Asia,0.5616,0.0,0,0.0458
1937,Tropical,Australia-Oceania,0.5372,0.0,0,0.0192
1937,Tropical,North America,0.6344,0.0417,1,0.1042
1937,Tropical,Ocean / Unclassified,0.6743,0.002,1,0.0965
1937,Tropical,South America,0.3619,0.0056,1,0.1056
1938,Polar,Antarctica,0.827,0.0046,1,0.0301
1938,Polar,Asia,0.5628,0.0043,1,0.0948
1938,Polar,Europe,0.5453,0.0,0,0.0
1938,Polar,North America,0.6418,0.0156,1,0.1156
1938,Polar,Ocean / Unclassified,0.8164,0.0075,1,0.0597
1938,Temperate,Africa,0.5636,0.0074,1,0.0852
1938,Temperate,Antarctica,0.6467,0.0625,1,0.2917
1938,Temperate,Asia,0.3571,0.0211,1,0.1368
1938,Temperate,Australia-Oceania,0.5589,0.0294,1,0.1716
1938,Temperate,Europe,0.3506,0.0287,1,0.1897
1938,Temperate,North America,0.4584,0.0203,1,0.1706
1938,Temperate,Ocean / Unclassified,0.6451,0.009,1,0.0989
1938,Temperate,South America,0.5272,0.0222,1,0.1556
1938,Tropical,Africa,0.4601,0.0212,1,0.1939
1938,Tropical,Asia,0.5754,0.0534,1,0.1412
1938,Tropical,Australia-Oceania,0.5478,0.0337,1,0.1346
1938,Tropical,North America,0.6307,0.0208,1,0.0417
1938,Tropical,Ocean / Unclassified,0.666,0.0118,1,0.1201
1938,Tropical,South America,0.3616,0.0,0,0.0556
1939,Polar,Antarctica,0.8257,0.0,0,0.0602
1939,Polar,Asia,0.5576,0.0,0,0.0129
1939,Polar,Europe,0.5606,0.0227,1,0.1591
1939,Polar,North America,0.6442,0.0438,1,0.1625
1939,Polar,Ocean / Unclassified,0.8131,0.0,0,0.0336
1939,Temperate,Africa,0.5656,0.0111,1,0.1222
1939,Temperate,Antarctica,0.6452,0.0625,1,0.2361
1939,Temperate,Asia,0.3526,0.0035,1,0.0737
1939,Temperate,Australia-Oceania,0.5502,0.0,0,0.049
1939,Temperate,Europe,0.3371,0.0,0,0.023
1939,Temperate,North America,0.4573,0.0034,1,0.0946
1939,Temperate,Ocean / Unclassified,0.6457,0.0045,1,0.0955
1939,Temperate,South America,0.5253,0.0,0,0.0167
1939,Tropical,Africa,0.4587,0.0,0,0.1818
1939,Tropical,Asia,0.5783,0.0115,1,0.0992
1939,Tropical,Australia-Oceania,0.5501,0.0048,1,0.0769
1939,Tropical,North America,0.6568,0.0312,1,0.2188
1939,Tropical,Ocean / Unclassified,0.6614,0.0256,1,0.122
1939,Tropical,South America,0.3546,0.0,0,0.0111
1940,Polar,Antarctica,0.8274,0.0,0,0.0208
1940,Polar,Asia,0.5717,0.0129,1,0.25
1940,Polar,Europe,0.5627,0.0,0,0.1818
1940,Polar,North America,0.6491,0.0094,1,0.1812
1940,Polar,Ocean / Unclassified,0.828,0.0075,1,0.2425
1940,Temperate,Africa,0.572,0.037,1,0.1593
1940,Temperate,Antarctica,0.6441,0.0104,2,0.1701
1940,Temperate,Asia,0.3573,0.0175,1,0.1439
1940,Temperate,Australia-Oceania,0.5461,0.0049,1,0.0539
1940,Temperate,Europe,0.3475,0.0172,1,0.0805
1940,Temperate,North America,0.4543,0.0034,1,0.0574
1940,Temperate,Ocean / Unclassified,0.6455,0.009,1,0.1236
1940,Temperate,South America,0.534,0.0389,1,0.1333
1940,Tropical,Africa,0.4557,0.0242,1,0.097
1940,Tropical,Asia,0.5599,0.0,0,0.0076
1940,Tropical,Australia-Oceania,0.5385,0.0,0,0.0048
1940,Tropical,North America,0.6422,0.0938,1,0.1042
1940,Tropical,Ocean / Unclassified,0.6729,0.0059,1,0.0728
1940,Tropical,South America,0.3597,0.0,0,0.0833
1941,Polar,Antarctica,0.8316,0.0,0,0.0972
1941,Polar,Asia,0.5696,0.0345,1,0.3362
1941,Polar,Europe,0.5605,0.0,0,0.0909
1941,Polar,North America,0.6394,0.0,0,0.0656
1941,Polar,Ocean / Unclassified,0.8215,0.0,0,0.0821
1941,Temperate,Africa,0.5638,0.0185,1,0.0889
1941,Temperate,Antarctica,0.64,0.0,0,0.0556
1941,Temperate,Asia,0.354,0.0123,1,0.1018
1941,Temperate,Australia-Oceania,0.5451,0.0098,1,0.0539
1941,Temperate,Europe,0.3465,0.0,0,0.0805
1941,Temperate,North America,0.4561,0.0034,1,0.076
1941,Temperate,Ocean / Unclassified,0.646,0.0022,1,0.0663
1941,Temperate,South America,0.529,0.0,0,0.0778
1941,Tropical,Africa,0.4615,0.0303,1,0.2242
1941,Tropical,Asia,0.5748,0.0191,1,0.1107
1941,Tropical,Australia-Oceania,0.5469,0.0144,1,0.1298
1941,Tropical,North America,0.6511,0.0938,2,0.1875
1941,Tropical,Ocean / Unclassified,0.6675,0.0236,1,0.1122
1941,Tropical,South America,0.3556,0.0056,1,0.0167
1942,Polar,Antarctica,0.8321,0.0,0,0.1192
1942,Polar,Asia,0.5594,0.0086,1,0.0733
1942,Polar,Europe,0.5582,0.0227,1,0.2727
1942,Polar,North America,0.6376,0.0,0,0.1625
1942,Polar,Ocean / Unclassified,0.821,0.0224,1,0.2313
1942,Temperate,Africa,0.5598,0.0,0,0.0519
1942,Temperate,Antarctica,0.6392,0.0,0,0.0139
1942,Temperate,Asia,0.3546,0.0018,1,0.0982
1942,Temperate,Australia-Oceania,0.5567,0.0147,1,0.1863
1942,Temperate,Europe,0.3496,0.0057,1,0.0517
1942,Temperate,North America,0.4526,0.0017,1,0.0524
1942,Temperate,Ocean / Unclassified,0.6458,0.0056,1,0.0719
1942,Temperate,South America,0.5246,0.0,0,0.0278
1942,Tropical,Africa,0.4471,0.003,1,0.0182
1942,Tropical,Asia,0.5811,0.0115,1,0.1336
1942,Tropical,Australia-Oceania,0.5444,0.0,0,0.0385
1942,Tropical,North America,0.6423,0.0208,2,0.1042
1942,Tropical,Ocean / Unclassified,0.6665,0.002,1,0.0571
1942,Tropical,South America,0.3621,0.0,0,0.0333
1943,Polar,Antarctica,0.8297,0.0,0,0.0579
1943,Polar,Asia,0.5593,0.0,0,0.0086
1943,Polar,Europe,0.5457,0.0,0,0.0
1943,Polar,North America,0.6463,0.0031,1,0.0812
1943,Polar,Ocean / Unclassified,0.816,0.0,0,0.0149
1943,Temperate,Africa,0.5667,0.0,0,0.1556
1943,Temperate,Antarctica,0.6388,0.0,0,0.0451
1943,Temperate,Asia,0.3548,0.0053,1,0.0614
1943,Temperate,Australia-Oceania,0.5507,0.0392,1,0.1912
1943,Temperate,Europe,0.3475,0.0115,1,0.1207
1943,Temperate,North America,0.4563,0.0101,1,0.0794
1943,Temperate,Ocean / Unclassified,0.6462,0.0022,1,0.0899
1943,Temperate,South America,0.5291,0.0,0,0.0611
1943,Tropical,Africa,0.4526,0.003,1,0.0545
1943,Tropical,Asia,0.5799,0.0038,1,0.1031
1943,Tropical,Australia-Oceania,0.5458,0.0,0,0.0577
1943,Tropical,North America,0.6531,0.0729,3,0.2083
1943,Tropical,Ocean / Unclassified,0.6665,0.0039,1,0.0492
1943,Tropical,South America,0.3708,0.0278,1,0.1333
1944,Polar,Antarctica,0.8322,0.0035,1,0.1123
1944,Polar,Asia,0.5666,0.0,0,0.181
1944,Polar,Europe,0.5571,0.0227,1,0.2273
1944,Polar,North America,0.6414,0.0,0,0.1094
1944,Polar,Ocean / Unclassified,0.8152,0.0,0,0.0485
1944,Temperate,Africa,0.5633,0.0074,1,0.0778
1944,Temperate,Antarctica,0.64,0.0,0,0.0312
1944,Temperate,Asia,0.3522,0.0035,1,0.0491
1944,Temperate,Australia-Oceania,0.5532,0.0392,1,0.1569
1944,Temperate,Europe,0.3476,0.0,0,0.0575
1944,Temperate,North America,0.4549,0.0017,1,0.0794
1944,Temperate,Ocean / Unclassified,0.6464,0.0056,1,0.0921
1944,Temperate,South America,0.5294,0.0222,1,0.1611
1944,Tropical,Africa,0.4595,0.0091,1,0.1485
1944,Tropical,Asia,0.5751,0.0038,1,0.1145
1944,Tropical,Australia-Oceania,0.5412,0.0048,1,0.0817
1944,Tropical,North America,0.6407,0.0521,4,0.1458
1944,Tropical,Ocean / Unclassified,0.6679,0.0177,1,0.1122
1944,Tropical,South America,0.3605,0.0278,2,0.1556
1945,Polar,Antarctica,0.8346,0.0023,1,0.0833
1945,Polar,Asia,0.5664,0.0,0,0.125
1945,Polar,Europe,0.5543,0.0,0,0.1818
1945,Polar,North America,0.6413,0.0,0,0.0375
1945,Polar,Ocean / Unclassified,0.8198,0.0,0,0.0
1945,Temperate,Africa,0.5589,0.0,0,0.0926
1945,Temperate,Antarctica,0.6421,0.0,0,0.0764
1945,Temperate,Asia,0.3549,0.0018,1,0.0825
1945,Temperate,Australia-Oceania,0.5552,0.0,0,0.1324
1945,Temperate,Europe,0.3499,0.0115,1,0.1322
1945,Temperate,North America,0.4536,0.0135,1,0.098
1945,Temperate,Ocean / Unclassified,0.6461,0.0034,1,0.0787
1945,Temperate,South America,0.5306,0.0167,1,0.1722
1945,Tropical,Africa,0.4519,0.0091,1,0.0879
1945,Tropical,Asia,0.5804,0.0305,1,0.1527
1945,Tropical,Australia-Oceania,0.5527,0.0385,1,0.149
1945,Tropical,North America,0.6405,0.0417,2,0.0833
1945,Tropical,Ocean / Unclassified,0.6645,0.0276,1,0.1555
1945,Tropical,South America,0.3603,0.05,1,0.1389
1946,Polar,Antarctica,0.8275,0.0,0,0.0498
1946,Polar,Asia,0.5586,0.0,0,0.0172
1946,Polar,Europe,0.5522,0.0,0,0.0455
1946,Polar,North America,0.647,0.0,0,0.0969
1946,Polar,Ocean / Unclassified,0.8207,0.0,0,0.0709
1946,Temperate,Africa,0.5613,0.0074,1,0.1111
1946,Temperate,Antarctica,0.6431,0.0312,1,0.1736
1946,Temperate,Asia,0.3525,0.0035,1,0.0526
1946,Temperate,Australia-Oceania,0.5505,0.0,0,0.0441
1946,Temperate,Europe,0.3456,0.0,0,0.0172
1946,Temperate,North America,0.4515,0.0,0,0.0574
1946,Temperate,Ocean / Unclassified,0.6459,0.0169,1,0.1101
1946,Temperate,South America,0.5297,0.0,0,0.1167
1946,Tropical,Africa,0.4575,0.003,1,0.0788
1946,Tropical,Asia,0.5791,0.0038,1,0.1298
1946,Tropical,Australia-Oceania,0.555,0.0192,1,0.1298
1946,Tropical,North America,0.651,0.0521,1,0.1875
1946,Tropical,Ocean / Unclassified,0.6593,0.0197,1,0.0807
1946,Tropical,South America,0.3669,0.0444,2,0.1333
1947,Polar,Antarctica,0.8283,0.0,0,0.0625
1947,Polar,Asia,0.5564,0.0043,1,0.0302
1947,Polar,Europe,0.5615,0.0227,1,0.4091
1947,Polar,North America,0.6379,0.0,0,0.0781
1947,Polar,Ocean / Unclassified,0.8118,0.0,0,0.0485
1947,Temperate,Africa,0.5586,0.0,0,0.0296
1947,Temperate,Antarctica,0.6407,0.0,0,0.0243
1947,Temperate,Asia,0.354,0.0105,1,0.1316
1947,Temperate,Australia-Oceania,0.5566,0.0147,1,0.0882
1947,Temperate,Europe,0.3425,0.0,0,0.0287
1947,Temperate,North America,0.454,0.0101,1,0.1351
1947,Temperate,Ocean / Unclassified,0.6466,0.009,1,0.0764
1947,Temperate,South America,0.5252,0.0056,1,0.0611
1947,Tropical,Africa,0.4556,0.003,1,0.0818
1947,Tropical,Asia,0.5834,0.0038,1,0.1069
1947,Tropical,Australia-Oceania,0.5554,0.0048,1,0.1394
1947,Tropical,North America,0.6525,0.0521,1,0.2188
1947,Tropical,Ocean / Unclassified,0.6615,0.002,1,0.0591
1947,Tropical,South America,0.3605,0.0111,1,0.05
1948,Polar,Antarctica,0.8315,0.0139,1,0.1308
